"Group","GeneSymbol","Frequency"
"PA","HOXD8",2
"PA","HP",2
"PA","HPR",2
"PA","IBSP",2
"PA","IGFBP6",2
"PA","IGLC1",2
"PA","IL13RA2",2
"PA","IL1R2",2
"PA","ITIH2",2
"PA","KIF13A",2
"PA","KISS1R",2
"PA","LHX2",2
"PA","LINC01116",2
"PA","LINC01561",2
"PA","LMOD1",2
"PA","LOC401021",2
"PA","LYZ",2
"PA","MALL",2
"PA","MDGA2",2
"PA","MIR4454",2
"PA","MMP19",2
"PA","MMP9",2
"PA","MOXD1",2
"PA","MXRA5",2
"PA","MYOT",2
"PA","NCAM2",2
"PA","NGFR",2
"PA","NT5E",2
"PA","OAS2",2
"PA","OGN",2
"PA","P2RY12",2
"PA","PAPPA",2
"PA","PCDHB4",2
"PA","PCDHB7",2
"PA","PDGFRA",2
"PA","PENK",2
"PA","PLPPR1",2
"PA","POPDC3",2
"PA","PPBP",2
"PA","PRPH",2
"PA","PTGS2",2
"PA","RPS4Y1",2
"PA","SAPCD2",2
"PA","SEMA3A",2
"PA","SFRP2",2
"PA","SFRP4",2
"PA","SHISA7",2
"PA","SLITRK2",2
"PA","SPSB4",2
"PA","SYTL5",2
"PA","THSD4",2
"PA","TKTL1",2
"PA","TMEFF2",2
"PA","TNF",2
"PA","ABI3BP",1
"PA","ACSBG1",1
"PA","ACY3",1
"PA","ADAM12",1
"PA","ADAMTS1",1
"PA","ADAMTSL4",1
"PA","ADGRA1",1
"PA","ADGRG7",1
"PA","AJAP1",1
"PA","AK5",1
"PA","AQP3",1
"PA","ARHGAP36",1
"PA","ARHGEF5",1
"PA","ASIC2",1
"PA","ASPN",1
"PA","BAMBI",1
"PA","BATF3",1
"PA","BDKRB2",1
"PA","BLNK",1
"PA","BRINP1",1
"PA","BTNL8",1
"PA","C16orf89",1
"PA","C1QTNF1",1
"PA","C2orf82",1
"PA","CABLES1",1
"PA","CACNA1G",1
"PA","CACNA1I",1
"PA","CALN1",1
"PA","CAMK2A",1
"PA","CAV2",1
"PA","CBLN3",1
"PA","CBLN4",1
"PA","CCL20",1
"PA","CD2",1
"PA","CD248",1
"PA","CDH3",1
"PA","CDK15",1
"PA","CDK18",1
"PA","CDT1",1
"PA","CFH",1
"PA","CFI",1
"PA","CH25H",1
"PA","CHADL",1
"PA","CHRNA9",1
"PA","CLSTN2",1
"PA","CMAHP",1
"PA","CMTM5",1
"PA","CMTM8",1
"PA","CNIH3",1
"PA","CNR1",1
"PA","CNTN6",1
"PA","CNTNAP5",1
"PA","COL11A1",1
"PA","COL2A1",1
"PA","COL6A3",1
"PA","COL9A2",1
"PA","CPED1",1
"PA","CPM",1
"PA","CPNE4",1
"PA","CPNE5",1
"PA","CPXM1",1
"PA","CPXM2",1
"PA","CRIP1",1
"PA","CRTAM",1
"PA","CTSS",1
"PA","CTSZ",1
"PA","CXCL12",1
"PA","CXCL14",1
"PA","CXCR2",1
"PA","CYAT1",1
"PA","CYTL1",1
"PA","DACT2",1
"PA","DAZL",1
"PA","DEFA1B",1
"PA","DKK2",1
"PA","DLL3",1
"PA","DOCK8",1
"PA","DSP",1
"PA","ELN",1
"PA","EMX2",1
"PA","EPCAM",1
"PA","EPHA2",1
"PA","EPHA5",1
"PA","EPHA7",1
"PA","ERP27",1
"PA","ESM1",1
"PA","ETNPPL",1
"PA","EVI2B",1
"PA","F12",1
"PA","F5",1
"PA","FABP4",1
"PA","FAP",1
"PA","FBLIM1",1
"PA","FBLN2",1
"PA","FBN2",1
"PA","FCGR3B",1
"PA","FGF12",1
"PA","FGFR3",1
"PA","FHL5",1
"PA","FLNC",1
"PA","FLVCR2",1
"PA","FMO2",1
"PA","FMO5",1
"PA","FNDC1",1
"PA","FOXD1",1
"PA","FOXD3",1
"PA","FSTL3",1
"PA","FXYD1",1
"PA","GABRA3",1
"PA","GAL",1
"PA","GATA2",1
"PA","GDF15",1
"PA","GDPD5",1
"PA","GJA5",1
"PA","GJB2",1
"PA","GLT8D2",1
"PA","GNA14",1
"PA","GPC3",1
"PA","GPR146",1
"PA","GPR78",1
"PA","GPR82",1
"PA","GPRC5A",1
"PA","GPX3",1
"PA","GPX8",1
"PA","GREM1",1
"PA","GSTO2",1
"PA","GSTT2",1
"PA","GTSF1",1
"PA","GZMA",1
"PA","GZMK",1
"PA","HAGLR",1
"PA","HAMP",1
"PA","HERC6",1
"PA","HIC1",1
"PA","HLA-DOA",1
"PA","HMOX1",1
"PA","HOTTIP",1
"PA","HOXB2",1
"PA","HOXB5",1
"PA","HOXB6",1
"PA","HOXC9",1
"PA","HS3ST3A1",1
"PA","HS3ST3B1",1
"PA","HSD11B1",1
"PA","HSPB6",1
"PA","HTR2B",1
"PA","HTRA3",1
"PA","ICAM1",1
"PA","IDI2-AS1",1
"PA","IFI44L",1
"PA","IFITM10",1
"PA","IGF2BP2",1
"PA","IGHA2",1
"PA","IGK",1
"PA","IGLJ3",1
"PA","IGLV1-44",1
"PA","IGSF21",1
"PA","IGSF9B",1
"PA","IL18BP",1
"PA","IL1RAP",1
"PA","IL27RA",1
"PA","IL33",1
"PA","IL6",1
"PA","IL7R",1
"PA","INS-IGF2",1
"PA","INSC",1
"PA","IRX2",1
"PA","ITGA10",1
"PA","ITGA5",1
"PA","ITGA8",1
"PA","JCHAIN",1
"PA","KCNC1",1
"PA","KCNE4",1
"PA","KCNE5",1
"PA","KCNF1",1
"PA","KCNJ9",1
"PA","KCNK12",1
"PA","KCNK5",1
"PA","KDELR3",1
"PA","KIAA0040",1
"PA","KIAA0226L",1
"PA","KIF19",1
"PA","KLHL4",1
"PA","KLHL6",1
"PA","KLK6",1
"PA","KRT5",1
"PA","KY",1
"PA","L1CAM",1
"PA","LAMC3",1
"PA","LGI2",1
"PA","LGR6",1
"PA","LINC00320",1
"PA","LINC00520",1
"PA","LINC00588",1
"PA","LINC00643",1
"PA","LINC01088",1
"PA","LINC01105",1
"PA","LINC01198",1
"PA","LINC01549",1
"PA","LIPG",1
"PA","LMF1",1
"PA","LOC100130872",1
"PA","LOC100134040",1
"PA","LOC100505478",1
"PA","LOC101928076",1
"PA","LOC101928635",1
"PA","LOC101930458",1
"PA","LOC102725051",1
"PA","LOC102725451",1
"PA","LOC105370697",1
"PA","LOC286178",1
"PA","LOC400748",1
"PA","LOXL4",1
"PA","LRRC17",1
"PA","LRRC3B",1
"PA","LRRN4CL",1
"PA","LSP1",1
"PA","LUM",1
"PA","LUZP2",1
"PA","MCF2",1
"PA","ME1",1
"PA","MEG3",1
"PA","METTL7B",1
"PA","MGARP",1
"PA","MGP",1
"PA","MIA",1
"PA","MIR155",1
"PA","MIR4697",1
"PA","MIR9-3HG",1
"PA","MMD2",1
"PA","MMRN1",1
"PA","MPZL2",1
"PA","MRGPRF",1
"PA","MSX2",1
"PA","MYL9",1
"PA","MYRF",1
"PA","MYZAP",1
"PA","NDNF",1
"PA","NLGN4Y",1
"PA","NLRP2",1
"PA","NOSTRIN",1
"PA","NPPA",1
"PA","NPPB",1
"PA","NPTX2",1
"PA","NR4A2",1
"PA","NR5A2",1
"PA","NRN1",1
"PA","OAS1",1
"PA","OBP2A",1
"PA","OBP2B",1
"PA","OLR1",1
"PA","OMD",1
"PA","OSR1",1
"PA","OTOR",1
"PA","P2RX7",1
"PA","P2RY13",1
"PA","P2RY14",1
"PA","PAX3",1
"PA","PCOLCE",1
"PA","PDGFD",1
"PA","PDGFRL",1
"PA","PDZD2",1
"PA","PFKFB4",1
"PA","PHLDA2",1
"PA","PI15",1
"PA","PKIB",1
"PA","PLAT",1
"PA","PLCXD3",1
"PA","PLEKHH2",1
"PA","PLN",1
"PA","PLVAP",1
"PA","PODNL1",1
"PA","PPP1R16B",1
"PA","PPP1R1C",1
"PA","PREX2",1
"PA","PRRG4",1
"PA","PRSS12",1
"PA","PTCHD1",1
"PA","PTGIS",1
"PA","PVALB",1
"PA","RAB11FIP1",1
"PA","RAB33A",1
"PA","RAMP3",1
"PA","RCN3",1
"PA","RET",1
"PA","RGS4",1
"PA","RHCG",1
"PA","ROBO2",1
"PA","S100A12",1
"PA","S100A8",1
"PA","S100A9",1
"PA","SALL3",1
"PA","SCARA5",1
"PA","SCIN",1
"PA","SCUBE2",1
"PA","SDS",1
"PA","SERPINA5",1
"PA","SERPINB2",1
"PA","SERPIND1",1
"PA","SERPINE1",1
"PA","SERPINF1",1
"PA","SHD",1
"PA","SHH",1
"PA","SHISA6",1
"PA","SHROOM4",1
"PA","SIX3",1
"PA","SIX3-AS1",1
"PA","SLC35F3",1
"PA","SLC39A12",1
"PA","SLC6A13",1
"PA","SLC6A20",1
"PA","SLC7A3",1
"PA","SLIT1",1
"PA","SLN",1
"PA","SNHG17",1
"PA","SOD3",1
"PA","SOX18",1
"PA","SOX3",1
"PA","SPESP1",1
"PA","SPOCD1",1
"PA","SPRR4",1
"PA","STXBP6",1
"PA","SV2C",1
"PA","SYNJ2",1
"PA","TACSTD2",1
"PA","TDO2",1
"PA","TFAP2C",1
"PA","TFCP2L1",1
"PA","TFPI2",1
"PA","THSD7B",1
"PA","TLE2",1
"PA","TMEM119",1
"PA","TMEM151A",1
"PA","TMEM196",1
"PA","TMEM229B",1
"PA","TMEM235",1
"PA","TMEM257",1
"PA","TNFAIP2",1
"PA","TNFAIP6",1
"PA","TNFRSF10D",1
"PA","TNNI2",1
"PA","TNR",1
"PA","TRIM63",1
"PA","TRPM3",1
"PA","TSPAN8",1
"PA","TWIST2",1
"PA","UBD",1
"PA","UCN2",1
"PA","WBSCR17",1
"PA","WIF1",1
"PA","WNT10A",1
"PA","ZNF385B",1
