"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID","GeneTitle","Status"
5.44791633617981,7.73581327079663,12.83099688733,1.27324974978997e-24,3.85968299152242e-22,45.4198806775818,"EZH2","2146","enhancer of zeste 2 polycomb repressive complex 2 subunit","Up"
-6.53404397519675,5.36879790912385,-12.8078502171876,1.44932959093288e-24,4.3278712128051e-22,45.2920572360109,"CELF4","56853","CUGBP, Elav-like family member 4","Down"
-4.65901227816711,3.53376962194805,-12.7726441077968,1.76504865982403e-24,5.19313654957343e-22,45.0975720731806,"CABP1","9478","calcium binding protein 1","Down"
-2.85263039318006,8.25112494435065,-12.7408183533426,2.10938920059487e-24,6.11631155598572e-22,44.9216934497735,"CRY2","1408","cryptochrome circadian clock 2","Down"
3.05108406353436,6.61899505861314,12.7325527981126,2.20934161072488e-24,6.3146139436818e-22,44.8760052086508,"WDR5B","54554","WD repeat domain 5B","Up"
-4.18434144819428,3.75157452966106,-12.7256579063845,2.29634018435936e-24,6.47082789696869e-22,44.8378901439852,"DGCR9","25787","DiGeorge syndrome critical region gene 9 (non-protein coding)","Down"
-6.0933122517725,4.16648670239598,-12.7200959784815,2.36901469415675e-24,6.58289958138806e-22,44.8071415894988,"KCNJ9","3765","potassium voltage-gated channel subfamily J member 9","Down"
-5.15326119270726,5.33849871818201,-12.6759582354456,3.03373892422269e-24,8.31452255574292e-22,44.5630636000283,"ADAM11","4185","ADAM metallopeptidase domain 11","Down"
-5.70634328651833,6.29104463672787,-12.6608432299932,3.30196511417042e-24,8.92735351881183e-22,44.4794518474243,"DLG2","1740","discs large MAGUK scaffold protein 2","Down"
-2.61600411161831,11.4110651825845,-12.6276338232296,3.97771819917891e-24,1.06109610681297e-21,44.2956994678638,"PPP3CB","5532","protein phosphatase 3 catalytic subunit beta","Down"
-7.82509123508227,4.63469652689473,-12.5749643635717,5.34484334493747e-24,1.40703001055479e-21,44.0041395886798,"SV2B","9899","synaptic vesicle glycoprotein 2B","Down"
2.61668728950704,9.78813774007497,12.5717087737883,5.44336819750422e-24,1.41435672113593e-21,43.9861125300278,"HAUS1","115106","HAUS augmin like complex subunit 1","Up"
-8.02539983108401,5.01076684625089,-12.5458716452818,6.29263877888045e-24,1.61406184678284e-21,43.8430242127247,"PACSIN1","29993","protein kinase C and casein kinase substrate in neurons 1","Down"
7.4549391107201,8.65675736132462,12.5215918085308,7.21136225492645e-24,1.82630031182675e-21,43.7085261236501,"TOP2A","7153","topoisomerase (DNA) II alpha","Up"
-3.36695665087818,8.42097676320911,-12.4885163255932,8.68289226517112e-24,2.17148281936598e-21,43.5252520857479,"TEF","7008","TEF, PAR bZIP transcription factor","Down"
1.78170435201907,10.2864015420287,12.4642814432807,9.94882535819382e-24,2.45735986347387e-21,43.3909267200535,"RBM12","10137","RNA binding motif protein 12","Up"
-4.42961957652896,5.61568823296728,-12.4447595288187,1.11018236342371e-23,2.70397905686915e-21,43.2827007364231,"KCNAB2","8514","potassium voltage-gated channel subfamily A regulatory beta subunit 2","Down"
-7.70200143004274,4.24372924947491,-12.4429129266641,1.12175869305813e-23,2.70397905686915e-21,43.2724624564413,"RBFOX3","146713","RNA binding protein, fox-1 homolog 3","Down"
1.6591058835851,12.9949220730444,12.417511889267,1.29383125688698e-23,3.08162880434975e-21,43.1316109940508,"SNRPG","6637","small nuclear ribonucleoprotein polypeptide G","Up"
6.35865473926295,7.76456730618521,12.4071722121705,1.37123039566525e-23,3.22755370894995e-21,43.074266716623,"MELK","9833","maternal embryonic leucine zipper kinase","Up"
-6.15831756297661,3.88747802375609,-12.3566151811039,1.82189256846192e-23,4.23844239735088e-21,42.7937962339784,"FRMPD4","9758","FERM and PDZ domain containing 4","Down"
-3.52867276212348,6.59870893396793,-12.3517865871089,1.87202869585834e-23,4.30502047333768e-21,42.767002321941,"GARNL3","84253","GTPase activating Rap/RanGAP domain like 3","Down"
-3.07132522983237,6.53418337284544,-12.2551489243266,3.22381727925085e-23,7.32942185295134e-21,42.2305187676443,"MAPK8IP2","23542","mitogen-activated protein kinase 8 interacting protein 2","Down"
-3.73357853504147,3.08130427685059,-12.2109489175487,4.1342934454782e-23,9.29379875996431e-21,41.9849951078566,"CCKBR","887","cholecystokinin B receptor","Down"
-7.3491780175807,5.28056448100621,-12.1978248770052,4.45128704947314e-23,9.8952111109788e-21,41.9120760744122,"UNC13C","440279","unc-13 homolog C","Down"
2.17649248095581,11.1398571873273,12.1907599263081,4.63189426117555e-23,1.01835503827845e-20,41.8728189999392,"VEZF1","7716","vascular endothelial zinc finger 1","Up"
-1.1179332697918,2.77985935829544,-12.1756430781646,5.04337057125916e-23,1.09676864151285e-20,41.7888133201809,"SNAI3-AS1","197187","SNAI3 antisense RNA 1","Down"
-5.80923927319333,3.96621391691503,-12.142827279685,6.0669952756887e-23,1.28728378379637e-20,41.6064184575835,"KRT222","125113","keratin 222","Down"
-6.37347605747073,3.59162949049408,-12.1427931138787,6.06816276807837e-23,1.28728378379637e-20,41.6062285348582,"IPCEF1","26034","interaction protein for cytohesin exchange factors 1","Down"
2.81635889828792,14.0217164363955,12.1415016676149,6.11245861251836e-23,1.28728378379637e-20,41.5990495369854,"VIM","7431","vimentin","Up"
-6.70696604752705,3.54248472110172,-12.1253998715194,6.69270067662065e-23,1.39480065038697e-20,41.5095355593704,"CALY","50632","calcyon neuron specific vesicular protein","Down"
1.91345208719914,8.34199120800893,12.1029297525771,7.59577053242599e-23,1.56668640249739e-20,41.3846001287047,"UMPS","7372","uridine monophosphate synthetase","Up"
2.2452886280929,9.55966217870923,12.0951608405239,7.93559774457276e-23,1.59968059910383e-20,41.3413995309386,"LSM8","51691","LSM8 homolog, U6 small nuclear RNA associated","Up"
-2.36890248877818,8.84929893740331,-12.0939545596818,7.98971133111941e-23,1.59968059910383e-20,41.3346915397213,"MADD","8567","MAP kinase activating death domain","Down"
