"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID","GeneTitle","Status"
-3.06621371266761,3.70292671343976,-10.1029278395755,6.12230821421851e-18,9.07326077347183e-16,30.2615036895403,"OR2L13","284521","olfactory receptor family 2 subfamily L member 13","Down"
-8.19657744580339,7.30763683655574,-10.0912320349823,6.53930934708546e-18,9.6199972137602e-16,30.196692427624,"ELAVL2","1993","ELAV like neuron-specific RNA binding protein 2","Down"
-1.65812643246852,3.01227568553402,-10.0501120752311,8.2436352778822e-18,1.20387161317218e-15,29.9688857452818,"LOC101930630","101930630","putative stereocilin-like protein-like","Down"
5.04815792197672,9.31307102752024,10.0464133629343,8.41714235467342e-18,1.22030266007211e-15,29.9483990520249,"UHRF1","29128","ubiquitin like with PHD and ring finger domains 1","Up"
-5.76366143364359,3.37369952986308,-10.0427953590783,8.59039021219046e-18,1.23645997823953e-15,29.9283601019646,"MIR7-3HG","284424","MIR7-3 host gene","Down"
-6.71893557876253,6.84057351951006,-10.0213033776296,9.69544531656873e-18,1.3855483889185e-15,29.8093376071927,"SYN2","6854","synapsin II","Down"
-5.24606111516718,6.29104463672787,-10.0164578205356,9.96357658966254e-18,1.41376792077573e-15,29.7825064303979,"DLG2","1740","discs large MAGUK scaffold protein 2","Down"
-3.57856996228659,3.28541871768231,-10.0098710358916,1.03399690387755e-17,1.45684338421677e-15,29.7460356878044,"RELL2","285613","RELT like 2","Down"
-2.91188810586927,2.56528998149775,-10.0053380737859,1.06072121141156e-17,1.48404540396581e-15,29.7209382779206,"ABCG4","64137","ATP binding cassette subfamily G member 4","Down"
-8.21356496386568,4.09014722633994,-9.99670105455296,1.11356451074845e-17,1.54715869212113e-15,29.6731213489619,"SST","6750","somatostatin","Down"
-3.02030157449408,3.36028110806497,-9.9793952808044,1.22748417938657e-17,1.69367420530946e-15,29.5773245474486,"LRTM2","654429","leucine rich repeats and transmembrane domains 2","Down"
6.87307125120402,6.0525234867216,9.97801389098342,1.23706388280384e-17,1.69520117145592e-15,29.5696785493439,"STK32B","55351","serine/threonine kinase 32B","Up"
-7.44779679027523,6.08763559888,-9.96860022388974,1.30436349206505e-17,1.77526533236363e-15,29.5175768087825,"PCLO","27445","piccolo presynaptic cytomatrix protein","Down"
-1.53717948464497,13.3090432089669,-9.95572234099658,1.40238742505572e-17,1.89578143331688e-15,29.4463100894182,"YWHAG","7532","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma","Down"
-4.89330435466915,6.36576624265284,-9.949225268263,1.45459872350993e-17,1.95316487659485e-15,29.4103587433919,"DMTN","2039","dematin actin binding protein","Down"
-3.21764241949105,9.23912573143373,-9.92265792602066,1.68907088977079e-17,2.23910694903427e-15,29.2633755345581,"FBXW7","55294","F-box and WD repeat domain containing 7","Down"
4.56365013707203,8.27016633540473,9.9225670688238,1.68993426952654e-17,2.23910694903427e-15,29.2628729426598,"IL1RAP","3556","interleukin 1 receptor accessory protein","Up"
2.56158447737822,8.93333302657734,9.8572554773835,2.43977616736175e-17,3.2113553802899e-15,28.9017244870435,"NEDD1","121441","neural precursor cell expressed, developmentally down-regulated 1","Up"
-9.00820046846813,5.90018673409012,-9.85224682815974,2.50943288719226e-17,3.281452534252e-15,28.874039823935,"SH3GL3","6457","SH3 domain containing GRB2 like 3, endophilin A3","Down"
-6.53400257537124,6.70662013403598,-9.84796698154063,2.57052427900721e-17,3.31970718500617e-15,28.8503848272898,"NEFL","4747","neurofilament, light polypeptide","Down"
3.31748348351305,9.98915642576183,9.84787365043503,2.57187291286028e-17,3.31970718500617e-15,28.8498689934962,"TP53INP1","94241","tumor protein p53 inducible nuclear protein 1","Up"
1.9995438171559,8.48616030270331,9.82789671311477,2.87741098000136e-17,3.69027958185175e-15,28.7394713024557,"TMEM218","219854","transmembrane protein 218","Up"
2.71636156314951,10.8449201545172,9.82363808208141,2.94708978430547e-17,3.75556849137576e-15,28.7159404614894,"SAMHD1","25939","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1","Up"
-1.79448509323843,11.3206045354691,-9.81512245143673,3.09151101045393e-17,3.91467473330074e-15,28.6688914667116,"TRIM37","4591","tripartite motif containing 37","Down"
-2.54676127881981,7.47187469651095,-9.80880485634945,3.20319869309385e-17,4.03059095929111e-15,28.633989836362,"RUSC2","9853","RUN and SH3 domain containing 2","Down"
-4.36512382588888,3.6413510446687,-9.79809690943164,3.40177458634229e-17,4.24072050580623e-15,28.574839896282,"LINC00507","100862680","long intergenic non-protein coding RNA 507","Down"
