"Group","GeneSymbol","Frequency"
"Normal","RRM2",13
"Normal","TOP2A",13
"Normal","ASPM",12
"Normal","KIAA0101",12
"Normal","PBK",12
"Normal","C11orf70",11
"Normal","CDK1",11
"Normal","CFI",11
"Normal","KIF4A",11
"Normal","MELK",11
"Normal","MFAP2",11
"Normal","UHRF1",11
"Normal","BIRC5",10
"Normal","CCNB2",10
"Normal","CDCA7",10
"Normal","CENPF",10
"Normal","EZH2",10
"Normal","LOX",10
"Normal","TMSB15B",10
"Normal","UBE2C",10
"Normal","WEE1",10
"Normal","DTL",9
"Normal","LOC728613",9
"Normal","MCM2",9
"Normal","NDC80",9
"Normal","CENPU",8
"Normal","COL6A2",8
"Normal","CRNDE",8
"Normal","IRX1",8
"Normal","NTN1",8
"Normal","NUSAP1",8
"Normal","PAX3",8
"Normal","PIRT",8
"Normal","STON1",8
"Normal","XIST",8
"Normal","BUB1B",7
"Normal","CPXM1",7
"Normal","ECM2",7
"Normal","F2R",7
"Normal","FAM60A",7
"Normal","GPX7",7
"Normal","IRX3",7
"Normal","KIF11",7
"Normal","NT5DC2",7
"Normal","POSTN",7
"Normal","TNFRSF19",7
"Normal","CCL2",6
"Normal","CDK2",6
"Normal","DSG2",6
"Normal","ELN",6
"Normal","HLA-DMA",6
"Normal","IQGAP2",6
"Normal","LOC100509457",6
"Normal","NID2",6
"Normal","PLP2",6
"Normal","PTX3",6
"Normal","STEAP3",6
"Normal","TGIF1",6
"Normal","TIMP4",6
"Normal","TNFAIP3",6
"Normal","TSPAN11",6
"Normal","TYMS",6
"Normal","VANGL2",6
"Normal","C1orf226",5
"Normal","CCL3L3",5
"Normal","CHI3L2",5
"Normal","CTHRC1",5
"Normal","EMP3",5
"Normal","FBN2",5
"Normal","FCGBP",5
"Normal","FZD6",5
"Normal","LOC100509445",5
"Normal","LYZ",5
"Normal","MCM5",5
"Normal","MDK",5
"Normal","MIR548F5",5
"Normal","PIFO",5
"Normal","SERPINA3",5
"Normal","SERPINH1",5
"Normal","SLC4A2",5
"Normal","TMEM45A",5
"Normal","TNC",5
"Normal","TP53",5
"Normal","ANGPT1",4
"Normal","AQP1",4
"Normal","CD93",4
"Normal","CFAP126",4
"Normal","COL3A1",4
"Normal","COL9A2",4
"Normal","CP",4
"Normal","E2F7",4
"Normal","FAS",4
"Normal","GBP3",4
"Normal","GEM",4
"Normal","HSPG2",4
"Normal","IGF2BP3",4
"Normal","INS-IGF2",4
"Normal","KLHDC8A",4
"Normal","LHX2",4
"Normal","MIR7110",4
"Normal","MS4A6A",4
"Normal","NEK2",4
"Normal","PARP9",4
"Normal","PSMB9",4
"Normal","RMST",4
"Normal","RNASEH2A",4
"Normal","TGFB1",4
"Normal","TGFB1I1",4
"Normal","WNT5A",4
"Normal","ANTXR2",3
"Normal","CD44",3
"Normal","CHST14",3
"Normal","COL1A1",3
"Normal","COL5A1",3
"Normal","COL6A3",3
"Normal","COX20",3
"Normal","DLGAP5",3
"Normal","DNALI1",3
"Normal","DRAXIN",3
"Normal","EIF5A",3
"Normal","FOXG1",3
"Normal","FREM2",3
"Normal","LMNB1",3
"Normal","LOC101928916",3
"Normal","LOXL1",3
"Normal","LOXL2",3
"Normal","METTL21B",3
"Normal","METTL7B",3
"Normal","MFAP4",3
"Normal","NECTIN2",3
"Normal","PROM1",3
"Normal","PXDN",3
"Normal","SCIN",3
"Normal","TLN1",3
"Normal","TP53INP1",3
"Normal","TPX2",3
"Normal","TROAP",3
"Normal","TSHZ3",3
"Normal","ZNF548",3
"Normal","ADAMTS3",2
"Normal","ADGRV1",2
"Normal","AJUBA",2
"Normal","BTN3A2",2
"Normal","C2orf68",2
"Normal","CCNA2",2
"Normal","CDC42EP1",2
"Normal","CDK6",2
"Normal","COL11A1",2
"Normal","COL5A2",2
"Normal","CRIP2",2
"Normal","CSPG4",2
"Normal","CTXN1",2
"Normal","CXCR4",2
"Normal","DCX",2
"Normal","EGR2",2
"Normal","ERAP2",2
"Normal","ERI1",2
"Normal","F2RL1",2
"Normal","FAM83D",2
"Normal","FZD2",2
"Normal","GAS2L3",2
"Normal","GINS2",2
"Normal","HEY2",2
"Normal","HRASLS",2
"Normal","IGFBP2",2
"Normal","IRX2",2
"Normal","ITGB4",2
"Normal","LAMA2",2
"Normal","LGALS3BP",2
"Normal","LINC01088",2
"Normal","LYPD1",2
"Normal","MBNL3",2
"Normal","MSX1",2
"Normal","NRP1",2
"Normal","NUF2",2
"Normal","NUP37",2
"Normal","OLFML2A",2
"Normal","PCOLCE",2
"Normal","PDLIM1",2
"Normal","PDLIM3",2
"Normal","PDPN",2
"Normal","PFKFB2",2
"Normal","PLCE1",2
"Normal","PPP1R3B",2
"Normal","PRC1",2
"Normal","PRIMA1",2
"Normal","PROS1",2
"Normal","PSENEN",2
"Normal","PTP4A3",2
"Normal","RAVER1",2
"Normal","RBM3",2
"Normal","SATB2",2
"Normal","SH3RF3",2
"Normal","SLC10A4",2
"Normal","SLC44A5",2
"Normal","SNRNP40",2
"Normal","SOX11",2
"Normal","SOX4",2
"Normal","SPAG6",2
"Normal","STT3A",2
"Normal","TGFBI",2
"Normal","TGIF2",2
"Normal","TIFA",2
"Normal","TMEM67",2
"Normal","TNFRSF12A",2
"Normal","TNFSF10",2
"Normal","TPBG",2
"Normal","TRAM2",2
"Normal","TRIM14",2
"Normal","TSPAN18",2
"Normal","VCAM1",2
"Normal","WDR5B",2
"Normal","ZC3HAV1L",2
"Normal","ABCB10",1
"Normal","ACP6",1
"Normal","ADCY7",1
"Normal","ADD2",1
"Normal","AEBP1",1
"Normal","AGAP1",1
"Normal","AKAP13",1
"Normal","AKT1S1",1
"Normal","ALYREF",1
"Normal","ANGPTL2",1
"Normal","ANXA2P2",1
"Normal","APITD1-CORT",1
"Normal","APOE",1
"Normal","ARFRP1",1
"Normal","ATXN7",1
"Normal","B3GNT5",1
"Normal","BICC1",1
"Normal","BMP7",1
"Normal","BTBD7",1
"Normal","C10orf25",1
"Normal","C16orf87",1
"Normal","C19orf54",1
"Normal","C1orf56",1
"Normal","C1QTNF5",1
"Normal","C4B_2",1
"Normal","CAB39L",1
"Normal","CARD8",1
"Normal","CAV1",1
"Normal","CAV2",1
"Normal","CC2D2A",1
"Normal","CCDC71L",1
"Normal","CCDC80",1
"Normal","CCDC88C",1
"Normal","CCNB1",1
"Normal","CCNT2",1
"Normal","CD14",1
"Normal","CD163",1
"Normal","CD24",1
"Normal","CDC42",1
"Normal","CDCA4",1
"Normal","CDK8",1
"Normal","CDKN2C",1
"Normal","CDKN3",1
"Normal","CENPW",1
"Normal","CHD7",1
"Normal","CHIC2",1
"Normal","CHORDC1",1
"Normal","CHRDL1",1
"Normal","CITED2",1
"Normal","CKS2",1
"Normal","CLEC2B",1
"Normal","CLPTM1",1
"Normal","CMPK2",1
"Normal","CNOT8",1
"Normal","CNTRL",1
"Normal","CREBZF",1
"Normal","CRIPAK",1
"Normal","CRISPLD1",1
"Normal","CRTAP",1
"Normal","CTDSPL2",1
"Normal","CTSO",1
"Normal","CTSZ",1
"Normal","CXCL16",1
"Normal","CXorf57",1
"Normal","CYBB",1
"Normal","CYYR1",1
"Normal","DACH1",1
"Normal","DHRS7B",1
"Normal","DHRSX",1
"Normal","DIAPH3",1
"Normal","DLEU2",1
"Normal","DRG2",1
"Normal","DSCC1",1
"Normal","DTX3L",1
"Normal","DYRK2",1
"Normal","DYX1C1",1
"Normal","E2F5",1
"Normal","ECT2",1
"Normal","EDNRA",1
"Normal","EFNB3",1
"Normal","EFS",1
"Normal","EGR1",1
"Normal","EGR3",1
"Normal","EIF4EBP1",1
"Normal","ELFN2",1
"Normal","EMP1",1
"Normal","ERCC4",1
"Normal","ETS1",1
"Normal","EYA2",1
"Normal","FABP7",1
"Normal","FAM114A1",1
"Normal","FAM117B",1
"Normal","FAM129A",1
"Normal","FAM57A",1
"Normal","FAM72A",1
"Normal","FAM76B",1
"Normal","FAM86DP",1
"Normal","FANCG",1
"Normal","FBLIM1",1
"Normal","FBLN5",1
"Normal","FBN1",1
"Normal","FBXO32",1
"Normal","FKBP7",1
"Normal","FLNC",1
"Normal","FLOT2",1
"Normal","FOS",1
"Normal","GAS1",1
"Normal","GBAT2",1
"Normal","GBP1",1
"Normal","GLCCI1",1
"Normal","GPCPD1",1
"Normal","GPNMB",1
"Normal","GPR34",1
"Normal","GSN",1
"Normal","GTF2H2B",1
"Normal","GTF3C3",1
"Normal","HACL1",1
"Normal","HAPLN1",1
"Normal","HECTD2",1
"Normal","HELLS",1
"Normal","HES4",1
"Normal","HES6",1
"Normal","HK2",1
"Normal","HLA-DPA1",1
"Normal","HLA-DPB1",1
"Normal","HLA-DQB1",1
"Normal","HLA-DRA",1
"Normal","HMMR",1
"Normal","IER3",1
"Normal","IFI44",1
"Normal","IFI44L",1
"Normal","IFIT3",1
"Normal","IGDCC4",1
"Normal","IGFBP4",1
"Normal","IGK",1
"Normal","IPP",1
"Normal","IQCG",1
"Normal","IRX5",1
"Normal","ISG20L2",1
"Normal","KIAA0485",1
"Normal","KIF18B",1
"Normal","KLF10",1
"Normal","KLHL20",1
"Normal","LAMP5",1
"Normal","LCP2",1
"Normal","LFNG",1
"Normal","LIMA1",1
"Normal","LIMK2",1
"Normal","LINC00467",1
"Normal","LINC00673",1
"Normal","LINC00938",1
"Normal","LOC100130872",1
"Normal","LOC100506558",1
"Normal","LOC100996809",1
"Normal","LOC101929819",1
"Normal","LOC101930489",1
"Normal","LOC101930583",1
"Normal","LOC102724884",1
"Normal","LOC102724951",1
"Normal","LOC646903",1
"Normal","LSM2",1
"Normal","LXN",1
"Normal","LY6H",1
"Normal","MAD2L1",1
"Normal","MAFF",1
"Normal","MAML2",1
"Normal","MAPK7",1
"Normal","MASP1",1
"Normal","MCUB",1
"Normal","MED6",1
"Normal","MEGF11",1
"Normal","MET",1
"Normal","MEX3D",1
"Normal","MFGE8",1
"Normal","MGP",1
"Normal","MIR1182",1
"Normal","MIR15A",1
"Normal","MIR21",1
"Normal","MIR4707",1
"Normal","MIS12",1
"Normal","MMP2",1
"Normal","MNS1",1
"Normal","MORC4",1
"Normal","MOV10",1
"Normal","MRC2",1
"Normal","MTAP",1
"Normal","MTMR11",1
"Normal","MXRA5",1
"Normal","MYO1B",1
"Normal","MYO5C",1
"Normal","NAPA",1
"Normal","NAPEPLD",1
"Normal","NECAP2",1
"Normal","NEDD1",1
"Normal","NEURL1B",1
"Normal","NFATC1",1
"Normal","NFKBIZ",1
"Normal","NID1",1
"Normal","NINL",1
"Normal","NIT2",1
"Normal","NMI",1
"Normal","NPIPA5",1
"Normal","NR2C1",1
"Normal","NRBP1",1
"Normal","NUAK2",1
"Normal","NUP107",1
"Normal","NUP35",1
"Normal","OCIAD2",1
"Normal","OLMALINC",1
"Normal","OSBPL3",1
"Normal","OSGIN2",1
"Normal","P2RX4",1
"Normal","P3H2",1
"Normal","P4HB",1
"Normal","PACRGL",1
"Normal","PAFAH1B3",1
"Normal","PARP12",1
"Normal","PATJ",1
"Normal","PBX3",1
"Normal","PCDHB16",1
"Normal","PCDHB9",1
"Normal","PDAP1",1
"Normal","PDGFC",1
"Normal","PDLIM2",1
"Normal","PEX13",1
"Normal","PGM2",1
"Normal","PHTF1",1
"Normal","PLA2G4A",1
"Normal","PLEKHA8",1
"Normal","PLK2",1
"Normal","PLXNA3",1
"Normal","PM20D2",1
"Normal","PMAIP1",1
"Normal","POLA1",1
"Normal","POLR1B",1
"Normal","PPP1R18",1
"Normal","PPP2R3B",1
"Normal","PPP5C",1
"Normal","PRSS23",1
"Normal","PSMB8",1
"Normal","PSPH",1
"Normal","PTTG1",1
"Normal","PUM3",1
"Normal","RBBP5",1
"Normal","RBM43",1
"Normal","RBM48",1
"Normal","RBP1",1
"Normal","RDH10",1
"Normal","RFXAP",1
"Normal","RHOBTB1",1
"Normal","RHOJ",1
"Normal","RMI1",1
"Normal","RNASE4",1
"Normal","RRP15",1
"Normal","S100A4",1
"Normal","SAMSN1",1
"Normal","SDK2",1
"Normal","SEL1L3",1
"Normal","SEMA5B",1
"Normal","SETSIP",1
"Normal","SF3A2",1
"Normal","SFN",1
"Normal","SFRP2",1
"Normal","SFRP4",1
"Normal","SFT2D3",1
"Normal","SHCBP1",1
"Normal","SHPRH",1
"Normal","SIN3A",1
"Normal","SLC16A1",1
"Normal","SLC25A13",1
"Normal","SLC25A39",1
"Normal","SLC27A3",1
"Normal","SLC29A1",1
"Normal","SLC2A10",1
"Normal","SLC43A3",1
"Normal","SMAD4",1
"Normal","SMG8",1
"Normal","SMOC1",1
"Normal","SNX2",1
"Normal","SOCS3",1
"Normal","SOWAHC",1
"Normal","SOX6",1
"Normal","SPA17",1
"Normal","SPP1",1
"Normal","SPPL2A",1
"Normal","SPRY1",1
"Normal","SPRY4",1
"Normal","SRGAP1",1
"Normal","SS18",1
"Normal","ST6GALNAC4",1
"Normal","ST8SIA4",1
"Normal","SYNE2",1
"Normal","SYNE3",1
"Normal","TAF1A",1
"Normal","TCTN1",1
"Normal","TDG",1
"Normal","THAP1",1
"Normal","TIGD7",1
"Normal","TIMP1",1
"Normal","TMEM173",1
"Normal","TMEM223",1
"Normal","TMEM98",1
"Normal","TMOD1",1
"Normal","TMPO",1
"Normal","TNFRSF10B",1
"Normal","TNFRSF11B",1
"Normal","TRIB3",1
"Normal","TRIP10",1
"Normal","TSPAN6",1
"Normal","TSR1",1
"Normal","TTC30B",1
"Normal","TTK",1
"Normal","TUBB2B",1
"Normal","UBR5",1
"Normal","UBXN11",1
"Normal","UFL1",1
"Normal","UGDH",1
"Normal","VHL",1
"Normal","VWA5A",1
"Normal","XRN2",1
"Normal","YTHDC2",1
"Normal","ZBED3",1
"Normal","ZBTB10",1
"Normal","ZBTB8A",1
"Normal","ZIC2",1
"Normal","ZMYM6",1
"Normal","ZNF217",1
"Normal","ZNF259P1",1
"Normal","ZNF300",1
"Normal","ZNF627",1
"Normal","ZNF738",1
"Normal","ZNF776",1
"Normal","ZWINT",1
"Normal","ZYX",1
"EPN","LHX2",34
"EPN","KCNQ2",30
"EPN","STMN2",29
"EPN","FOXG1",28
"EPN","GAD1",28
"EPN","INSM1",27
"EPN","NRN1",27
"EPN","GRIA2",25
"EPN","SLC24A2",25
"EPN","CHGB",24
"EPN","BRINP1",22
"EPN","MYT1L",22
"EPN","NRXN1",22
"EPN","CNR1",21
"EPN","HMP19",21
"EPN","INA",21
"EPN","L1CAM",21
"EPN","RUNDC3A",21
"EPN","SH3GL2",21
"EPN","UGT8",21
"EPN","XIST",21
"EPN","NKX2-2",20
"EPN","BCHE",19
"EPN","LDOC1",19
"EPN","PLPPR4",19
"EPN","SNAP25",19
"EPN","DCX",18
"EPN","ELAVL4",18
"EPN","OLIG2",18
"EPN","POSTN",18
"EPN","TMEFF2",18
"EPN","CHRM3",17
"EPN","RPS4Y1",17
"EPN","TF",17
"EPN","TLE2",17
"EPN","KCNJ16",16
"EPN","LHFPL3",16
"EPN","RALYL",16
"EPN","SCN2A",16
"EPN","SEZ6L",16
"EPN","STMN4",16
"EPN","TIMP4",16
"EPN","CXCL14",15
"EPN","DDX3Y",15
"EPN","DIRAS2",15
"EPN","ELAVL3",15
"EPN","LRRTM2",15
"EPN","OLIG1",15
"EPN","PLPPR1",15
"EPN","SEZ6L2",15
"EPN","ADCY1",14
"EPN","CADM2",14
"EPN","CADPS",14
"EPN","ELAVL2",14
"EPN","GABRB1",14
"EPN","PHACTR3",14
"EPN","SEMA5A",14
"EPN","TOX3",14
"EPN","VAT1L",14
"EPN","ADGRB3",13
"EPN","ANK3",13
"EPN","CA10",13
"EPN","DNM3",13
"EPN","FAXC",13
"EPN","IGFBPL1",13
"EPN","OPCML",13
"EPN","SCG5",13
"EPN","SCN3A",13
"EPN","SLIT1",13
"EPN","SRPX",13
"EPN","B3GAT1",12
"EPN","BEX5",12
"EPN","CYP1B1",12
"EPN","DCC",12
"EPN","DUSP5",12
"EPN","GABRB3",12
"EPN","KCNK1",12
"EPN","ME1",12
"EPN","RIT2",12
"EPN","SOX8",12
"EPN","SPOCK1",12
"EPN","SYT4",12
"EPN","TMSB15B",12
"EPN","CDK6",11
"EPN","CELF5",11
"EPN","DAB1",11
"EPN","DNAJC6",11
"EPN","FAIM2",11
"EPN","IGSF21",11
"EPN","KCNMB4",11
"EPN","LOC643923",11
"EPN","NELL2",11
"EPN","NETO2",11
"EPN","PCDH17",11
"EPN","PDGFRA",11
"EPN","RGS7",11
"EPN","C10orf10",10
"EPN","DLGAP1",10
"EPN","FAM84A",10
"EPN","GNG3",10
"EPN","KCNC1",10
"EPN","KDM5D",10
"EPN","LINC01105",10
"EPN","LMF1",10
"EPN","LOC101928927",10
"EPN","MIAT",10
"EPN","NPTX2",10
"EPN","NRSN1",10
"EPN","NXPH1",10
"EPN","SYT1",10
"EPN","TENM1",10
"EPN","VSNL1",10
"EPN","AQP1",9
"EPN","BRINP3",9
"EPN","COPG2IT1",9
"EPN","CXCL12",9
"EPN","DNM1",9
"EPN","GRIA4",9
"EPN","GRIK2",9
"EPN","LOC101927057",9
"EPN","LOC653602",9
"EPN","LRRC4C",9
"EPN","PBK",9
"EPN","PCDH7",9
"EPN","PCDH8",9
"EPN","PCDHB5",9
"EPN","RNF112",9
"EPN","RUNX1T1",9
"EPN","SALL3",9
"EPN","SLC2A13",9
"EPN","TMEM132B",9
"EPN","TMEM35A",9
"EPN","ASPM",8
"EPN","CPLX1",8
"EPN","DNAJC12",8
"EPN","EDIL3",8
"EPN","EEF1A2",8
"EPN","ETV1",8
"EPN","FXYD1",8
"EPN","GAP43",8
"EPN","JPH3",8
"EPN","KCND2",8
"EPN","KLHDC8A",8
"EPN","LGI1",8
"EPN","NDP",8
"EPN","PLP1",8
"EPN","PLPP4",8
"EPN","PMP2",8
"EPN","PTX3",8
"EPN","RAB33A",8
"EPN","SCG3",8
"EPN","SEMA3C",8
"EPN","ST8SIA3",8
"EPN","SYNGR3",8
"EPN","TEKT4P2",8
"EPN","TMEM45A",8
"EPN","TUBB4A",8
"EPN","UBE2QL1",8
"EPN","CACNA2D1",7
"EPN","CCS",7
"EPN","CDK5R1",7
"EPN","CNTN1",7
"EPN","DUSP26",7
"EPN","FLRT3",7
"EPN","GABBR2",7
"EPN","GSTT1",7
"EPN","IGSF11",7
"EPN","IL13RA2",7
"EPN","IRX1",7
"EPN","LOC101930489",7
"EPN","LOC339166",7
"EPN","LRRC3B",7
"EPN","MAFF",7
"EPN","MEGF11",7
"EPN","MIR548F5",7
"EPN","MPPED2",7
"EPN","NPTX1",7
"EPN","PCSK1",7
"EPN","RFPL1S",7
"EPN","RIMS2",7
"EPN","RIMS3",7
"EPN","ROBO1",7
"EPN","S100A8",7
"EPN","SGIP1",7
"EPN","SHC3",7
"EPN","SLC2A3",7
"EPN","ST6GAL2",7
"EPN","ADAMTS1",6
"EPN","ADGRL3",6
"EPN","AKR1C1",6
"EPN","AP3B2",6
"EPN","ATCAY",6
"EPN","BCAT1",6
"EPN","BCL11A",6
"EPN","C8orf46",6
"EPN","CHI3L1",6
"EPN","CITED1",6
"EPN","EIF1AY",6
"EPN","ENC1",6
"EPN","ETV5",6
"EPN","EYA2",6
"EPN","FBXL16",6
"EPN","GNG2",6
"EPN","HECW2",6
"EPN","HIST1H2AC",6
"EPN","HS3ST1",6
"EPN","KLHL29",6
"EPN","NEFM",6
"EPN","NPTXR",6
"EPN","PCP4",6
"EPN","PGM2L1",6
"EPN","PLPPR5",6
"EPN","PRRX1",6
"EPN","RAB3C",6
"EPN","RCAN2",6
"EPN","RELN",6
"EPN","RGS17",6
"EPN","RNF165",6
"EPN","SERPINF1",6
"EPN","SFRP1",6
"EPN","SLC24A3",6
"EPN","SOX10",6
"EPN","TMEM100",6
"EPN","UNC5A",6
"EPN","USP9Y",6
"EPN","AIF1L",5
"EPN","ANLN",5
"EPN","APOD",5
"EPN","BAALC",5
"EPN","BEND6",5
"EPN","BIRC5",5
"EPN","BLM",5
"EPN","BTBD11",5
"EPN","C2orf80",5
"EPN","CAMK2N1",5
"EPN","CCND2",5
"EPN","CDH10",5
"EPN","CKMT1A",5
"EPN","CLDN11",5
"EPN","CNKSR2",5
"EPN","COL11A1",5
"EPN","COLGALT2",5
"EPN","CPT1C",5
"EPN","CTHRC1",5
"EPN","CTSZ",5
"EPN","DTL",5
"EPN","ECHDC2",5
"EPN","ELMO1",5
"EPN","ENPP5",5
"EPN","EPHA3",5
"EPN","EPHB1",5
"EPN","FAM131B",5
"EPN","FAM155A",5
"EPN","FREM2",5
"EPN","GFPT2",5
"EPN","GPD1L",5
"EPN","GPR17",5
"EPN","GPX3",5
"EPN","GRIA3",5
"EPN","HLF",5
"EPN","IGF2BP2",5
"EPN","JADE2",5
"EPN","KCNIP4",5
"EPN","KIF21B",5
"EPN","LOC100506718",5
"EPN","LOC100509457",5
"EPN","LTF",5
"EPN","MAGEL2",5
"EPN","NMNAT2",5
"EPN","NOL4",5
"EPN","PAK5",5
"EPN","PAX3",5
"EPN","PDE1C",5
"EPN","PHLDA1",5
"EPN","PPP2R2C",5
"EPN","PTPRD",5
"EPN","RRM2",5
"EPN","SCG2",5
"EPN","SEL1L2",5
"EPN","SH3GL3",5
"EPN","SHISA6",5
"EPN","SOGA1",5
"EPN","SYT13",5
"EPN","TMEM176B",5
"EPN","TOP2A",5
"EPN","TSTD1",5
"EPN","UBE2T",5
"EPN","WIF1",5
"EPN","ZFPM2",5
"EPN","ACOT7",4
"EPN","ADAM22",4
"EPN","ADORA1",4
"EPN","ALDH1A1",4
"EPN","AMFR",4
"EPN","AMPH",4
"EPN","ASCL1",4
"EPN","ATP6V1G2",4
"EPN","BHLHE22",4
"EPN","BICD1",4
"EPN","CADPS2",4
"EPN","CCNB2",4
"EPN","CEMIP",4
"EPN","CNKSR3",4
"EPN","CNTN2",4
"EPN","COL9A3",4
"EPN","DACH1",4
"EPN","DISP2",4
"EPN","EFEMP1",4
"EPN","EIF5A",4
"EPN","ENHO",4
"EPN","ETNPPL",4
"EPN","FAM83D",4
"EPN","FGF1",4
"EPN","FOSL2",4
"EPN","FUT9",4
"EPN","GCNT2",4
"EPN","HMGA1",4
"EPN","HNRNPA1",4
"EPN","JPH4",4
"EPN","KCNE3",4
"EPN","KIAA0101",4
"EPN","LOC100509445",4
"EPN","LOC101927562",4
"EPN","MEG3",4
"EPN","MELK",4
"EPN","MICAL2",4
"EPN","MS4A4A",4
"EPN","NEK2",4
"EPN","NRXN3",4
"EPN","NUDT11",4
"EPN","NUF2",4
"EPN","P2RY12",4
"EPN","PCDHB14",4
"EPN","PCDHB16",4
"EPN","PCDHB9",4
"EPN","PLAT",4
"EPN","PRICKLE1",4
"EPN","PSPH",4
"EPN","PXDN",4
"EPN","RAB27B",4
"EPN","RAMP1",4
"EPN","RGS1",4
"EPN","RIMS1",4
"EPN","RND3",4
"EPN","RNF175",4
"EPN","RNF24",4
"EPN","RYR3",4
"EPN","SAPCD2",4
"EPN","SCN1A",4
"EPN","SCRG1",4
"EPN","SERPINE2",4
"EPN","SGK494",4
"EPN","SLC1A2",4
"EPN","SLC38A1",4
"EPN","SLC4A4",4
"EPN","SLITRK1",4
"EPN","SPRY4",4
"EPN","SULF1",4
"EPN","TFCP2",4
"EPN","THSD7A",4
"EPN","TMEM54",4
"EPN","TMTC1",4
"EPN","TOX",4
"EPN","TRIM36",4
"EPN","XKR4",4
"EPN","ZCCHC24",4
"EPN","ZNF300",4
"EPN","ABCA8",3
"EPN","ADD2",3
"EPN","ADM",3
"EPN","ANKS1B",3
"EPN","ARG2",3
"EPN","ARID5B",3
"EPN","ASPHD1",3
"EPN","ASTN1",3
"EPN","ATF3",3
"EPN","C1orf21",3
"EPN","C1orf61",3
"EPN","C1QA",3
"EPN","C9orf24",3
"EPN","CAMK2N2",3
"EPN","CELSR3",3
"EPN","CENPF",3
"EPN","CENPU",3
"EPN","CHD3",3
"EPN","CNTN3",3
"EPN","CRYAB",3
"EPN","DACT1",3
"EPN","DOCK10",3
"EPN","E2F7",3
"EPN","EFNB3",3
"EPN","ELFN2",3
"EPN","ERC2",3
"EPN","ESRRG",3
"EPN","FABP5",3
"EPN","FAR2P3",3
"EPN","FGF14",3
"EPN","FHL2",3
"EPN","FHOD3",3
"EPN","GABRG1",3
"EPN","GPNMB",3
"EPN","GPR158",3
"EPN","GRIA1",3
"EPN","GYG2",3
"EPN","HEPH",3
"EPN","HOPX",3
"EPN","IGF2BP3",3
"EPN","KCND3",3
"EPN","KCNJ2",3
"EPN","KIF18B",3
"EPN","LAMA4",3
"EPN","LBH",3
"EPN","LHFPL4",3
"EPN","LINC00673",3
"EPN","LINC01088",3
"EPN","LNX1",3
"EPN","LOC100233156",3
"EPN","LOC645321",3
"EPN","LRCH2",3
"EPN","LUM",3
"EPN","MAFK",3
"EPN","MAGEE1",3
"EPN","MCF2L",3
"EPN","MEIS2",3
"EPN","MIR1178",3
"EPN","MOB3B",3
"EPN","MT3",3
"EPN","MXRA5",3
"EPN","MYO16",3
"EPN","NEFH",3
"EPN","NME3",3
"EPN","NRCAM",3
"EPN","NUP58",3
"EPN","PCDH10",3
"EPN","PDE4D",3
"EPN","PGBD5",3
"EPN","PIR",3
"EPN","PPP3R1",3
"EPN","PRIM1",3
"EPN","PRKCB",3
"EPN","RAPGEF4",3
"EPN","RASL11B",3
"EPN","RCAN3",3
"EPN","REEP1",3
"EPN","RGS4",3
"EPN","ROBO2",3
"EPN","SATB2",3
"EPN","SFRP2",3
"EPN","SLC10A4",3
"EPN","SLC1A1",3
"EPN","SLC2A14",3
"EPN","SLC7A14",3
"EPN","SPAG6",3
"EPN","SPON1",3
"EPN","ST18",3
"EPN","SULF2",3
"EPN","SUSD4",3
"EPN","SVIL",3
"EPN","TCEAL7",3
"EPN","THNSL2",3
"EPN","THY1",3
"EPN","TMEM178A",3
"EPN","TMEM246",3
"EPN","VLDLR",3
"EPN","ZEB2",3
"EPN","ZFHX4",3
"EPN","ZNF26",3
"EPN","ABCG2",2
"EPN","ADAM23",2
"EPN","ADIRF",2
"EPN","AEBP1",2
"EPN","AES",2
"EPN","AFF3",2
"EPN","AGT",2
"EPN","AR",2
"EPN","ARHGAP33",2
"EPN","ASS1",2
"EPN","ASXL3",2
"EPN","ATE1",2
"EPN","ATOH8",2
"EPN","BAZ1A",2
"EPN","BBOX1",2
"EPN","BEND5",2
"EPN","BEX1",2
"EPN","BMP2",2
"EPN","BRINP2",2
"EPN","BUB1B",2
"EPN","C11orf96",2
"EPN","C12orf66",2
"EPN","C14orf132",2
"EPN","C1S",2
"EPN","C8orf44-SGK3",2
"EPN","CABP7",2
"EPN","CACNB2",2
"EPN","CALB1",2
"EPN","CARD16",2
"EPN","CARMIL1",2
"EPN","CBWD7",2
"EPN","CCDC3",2
"EPN","CCL3L3",2
"EPN","CD24",2
"EPN","CDC20",2
"EPN","CDC42EP1",2
"EPN","CDKN1C",2
"EPN","CDKN2C",2
"EPN","CECR1",2
"EPN","CELF4",2
"EPN","CENPV",2
"EPN","CFAP126",2
"EPN","CKS2",2
"EPN","CMTM5",2
"EPN","COL6A3",2
"EPN","COL8A1",2
"EPN","COLEC12",2
"EPN","CPEB1",2
"EPN","CPNE4",2
"EPN","CPXM1",2
"EPN","CSF1R",2
"EPN","CTPS1",2
"EPN","CX3CR1",2
"EPN","CXorf57",2
"EPN","CYBB",2
"EPN","DBF4",2
"EPN","DENND1B",2
"EPN","DOCK3",2
"EPN","DOK6",2
"EPN","DSEL",2
"EPN","DYNC1I1",2
"EPN","EFHD1",2
"EPN","ELL2",2
"EPN","ELN",2
"EPN","EPB41L1",2
"EPN","ERBB4",2
"EPN","EXOSC5",2
"EPN","F13A1",2
"EPN","FAM149A",2
