"ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated"
"R-HSA-9694548","Maturation of spike protein_9694548",1.46958565624114,10,0.0374554893673666,0.0010029657375921,0.0048949217944266,"DAD1, DDOST, MGAT2, RPN1, RPN2, ST6GAL1, ST6GALNAC2, STT3A","MGAT4A, MGAT4C, ST3GAL3"
"R-HSA-190861","Gap junction assembly",1.26918761220826,6,0.00503781533932288,0.00102007611123163,0.0453359436752464,"GJA9, TUBB6","GJA1, GJB1, GJB6, GJC2, TUBA4A, TUBB2A, TUBB4A"
"R-HSA-5654708","Downstream signaling of activated FGFR3",1.01535008976661,8,0.00518482699333763,0.00106013165784003,0.0409906823826403,"GAB1","FGF1, FGF2, FGF9, FGFR3"
"R-HSA-1839122","Signaling by activated point mutants of FGFR1",1.38456830422719,5,0.0050251256281407,0.00106781348927123,0.00121339249885196,"","FGF1, FGF2, FGF9"
"R-HSA-3928665","EPH-ephrin mediated repulsion of cells",1.5927060231633,10,0.0103191489361702,0.00107964892697133,0.0346769811287007,"APH1A, EPHB4, MMP2, MMP9, NCSTN, PSENEN, YES1","CLTB, DNM1, EFNA3, EPHA10, EPHA4, EPHA5, EPHA7, EPHB6, TIAM1"
"R-HSA-6803207","TP53 Regulates Transcription of Caspase Activators and Caspases",2.53837522441652,6,0.0111226866037505,0.00108847806112882,0.035677578304236,"APAF1, ATM, CASP1, CASP2, CASP6, TP53",""
"R-HSA-416572","Sema4D induced cell migration and growth-cone collapse",2.03070017953321,1,0.005,0.00110634211752032,0.00110634211752032,"ERBB2, LIMK2, RHOC, ROCK1","LIMK1, MYH11, RND1, ROCK2"
"R-HSA-9758274","Regulation of NF-kappa B signaling",1.69225014961101,7,0.00531914893617021,0.00116751489299587,0.0471005413564305,"CASP8, IKBIP, IKBKB, NLRC5, TP53, USP18",""
"R-HSA-196025","Formation of annular gap junctions",1.84609107230292,10,0.00609756097560976,0.00118912002628825,0.0481020089085546,"DNM2","CLTB, DNM1, GJA1"
"R-HSA-5218859","Regulated Necrosis",1.13789234197982,9,0.0132450331125828,0.0011935844822653,0.0194961806134334,"CASP1, CASP4, CASP8, CFLAR, FAS, IL18, IL1B, IRF1, ITCH, PDCD6IP, TNFRSF10B, TNFSF10, TP53",""
"R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand",0.738436428921169,10,0.0111226866037505,0.00125530841856284,0.0385699996725793,"TUBB6","DNAJA4, DYNC1I1, DYNC1LI1, NR3C2, TUBA4A, TUBB2A, TUBB4A"
"R-HSA-5339562","Uptake and actions of bacterial toxins",2.8009657648734,10,0.0100251256281407,0.0012580536052343,0.0087624385929095,"ANTXR1, ANTXR2, CD9, PDCD6IP","MAP2K1, MAP2K4, SNAP25, STX1A, STX1B, SV2A, SV2B, SV2C, SYT1, SYT2, VAMP1, VAMP2"
"R-HSA-936440","Negative regulators of DDX58/IFIH1 signaling",1.64247808638716,10,0.0318001938297529,0.00126788612686161,0.00481376770479325,"HERC5, IFIH1, ITCH, NLRC5, RNF135, TNFAIP3, TRIM25, TRIM4","CYLD, PIN1, UBE2K"
"R-HSA-9772573","Late SARS-CoV-2 Infection Events",1.37209471590082,10,0.0231382978723404,0.00134448924037086,0.00480249284951863,"ANO6, DAD1, DDOST, GALNT1, MGAT2, PARP14, PARP4, PARP9, RPN1, RPN2, ST6GAL1, ST6GALNAC2, STT3A, UBE2I","ANO3, ANO4, ANO5, MGAT4A, MGAT4C, ST3GAL3"
"R-HSA-1980143","Signaling by NOTCH1",1.37209471590082,9,0.0198675496688742,0.00134448924037086,0.025743950939814,"APH1A, DLL1, HDAC1, HES1, HEY2, ITCH, JAG1, MAML2, MYC, NCSTN, NOTCH1, PSENEN","ARRB1, DTX4, FBXW7, HDAC11, HDAC5, HDAC9, NBEA, NEURL1"
"R-HSA-1912408","Pre-NOTCH Transcription and Translation",0.725250064119005,8,0.00556134330187523,0.00136261769942264,0.0159230288401679,"CCND1, MAML2, MOV10, NOTCH1, SIRT6, TP53",""
"R-HSA-1250196","SHC1 events in ERBB2 signaling",1.84609107230292,9,0.0121951219512195,0.00137761280051155,0.025322153750977,"BTC, ERBB2","ERBB3, ERBB4, NRG1, NRG3, PRKCA, PRKCE"
"R-HSA-445095","Interaction between L1 and Ankyrins",3.27532287021486,10,0.01141670991178,0.001421454040473,0.00383829075047081,"","ANK1, ANK2, ANK3, KCNQ2, KCNQ3, L1CAM, NFASC, NRCAM, SCN1A, SCN1B, SCN2A, SCN2B, SCN3A, SCN3B, SCN4B, SCN8A, SPTAN1, SPTB, SPTBN2, SPTBN4"
"R-HSA-9664422","FCGR3A-mediated phagocytosis",0.673904926836243,10,0.01141670991178,0.00143191875794394,0.0107778259267861,"ABL1, ARPC1B, CDC42, MYO9B, NCKAP1L, WASF2, YES1","BAIAP2, CYFIP2, ELMO1, MYO5A, NCKIPSD, WASF1, WASF3, WIPF3"
"R-HSA-9664417","Leishmania phagocytosis",0.673904926836243,10,0.01141670991178,0.00143191875794394,0.0107778259267861,"ABL1, ARPC1B, CDC42, MYO9B, NCKAP1L, WASF2, YES1","BAIAP2, CYFIP2, ELMO1, MYO5A, NCKIPSD, WASF1, WASF3, WIPF3"
"R-HSA-9664407","Parasite infection",0.673904926836243,10,0.01141670991178,0.00143191875794394,0.0107778259267861,"ABL1, ARPC1B, CDC42, MYO9B, NCKAP1L, WASF2, YES1","BAIAP2, CYFIP2, ELMO1, MYO5A, NCKIPSD, WASF1, WASF3, WIPF3"
"R-HSA-1428517","Aerobic respiration and respiratory electron transport",0.693545143283201,7,0.00609756097560976,0.00144704955080973,0.0433626385561184,"COX20, PDK1, SDHAF2, SLC25A13, SUCLG2, UCP2","GOT1, GOT2, HAGH, MDH1, ME1, NDUFAF5, PC, PDK2, PDK3, PDK4, PDP1, RMND5A, SDHAF1, SLC25A12, SLC25A14, SLC25A18, SLC25A22, SLC25A27, SUCLA2"
"R-HSA-9861718","Regulation of pyruvate metabolism",1.07688645884337,5,0.0050251256281407,0.00149581426664804,0.00189361150706946,"PDK1","ME1, PDK2, PDK3, PDK4, PDP1, RMND5A"
"R-HSA-2173789","TGF-beta receptor signaling activates SMADs",1.40420757095382,10,0.0103696539866753,0.00156976118881423,0.0279895739061385,"FBN1, ITGB1, ITGB8, LTBP2, LTBP3, SMAD4, TGFB1, TGFBR1, TGFBR2","NEDD4L, SMURF1, USP25, ZFYVE9"
"R-HSA-2033514","FGFR3 mutant receptor activation",1.69225014961101,5,0.0050251256281407,0.00159323337667221,0.00181012390695727,"","FGF1, FGF2, FGF9, FGFR3"
"R-HSA-1839130","Signaling by activated point mutants of FGFR3",1.69225014961101,5,0.0050251256281407,0.00159323337667221,0.00181012390695727,"","FGF1, FGF2, FGF9, FGFR3"
"R-HSA-9708530","Regulation of BACH1 activity",1.69225014961101,6,0.0050251256281407,0.00159739680042596,0.0019418138607031,"BACH1, MIR155, SKP2","FBXL17, MAFK"
"R-HSA-9013507","NOTCH3 Activation and Transmission of Signal to the Nucleus",1.62456014362657,2,0.00556134330187523,0.00160133940213735,0.0332851069129913,"APH1A, DLL1, JAG1, NCSTN, PSENEN, TACC3, YBX1","NEURL1"
"R-HSA-164378","PKA activation in glucagon signalling",2.38905903474496,5,0.00505050505050505,0.00161866633783911,0.00181217322031451,"","ADCY1, ADCY2, ADCY5, ADCY8, ADCY9, PRKACB, PRKAR1B, PRKAR2B"
"R-HSA-432720","Lysosome Vesicle Biogenesis",1.59555014106181,10,0.0100756306786458,0.00165493844737912,0.0120924214973986,"DNM2, GNS, VAMP8","AP1G2, AP4S1, ARRB1, CLTB, CLVS1, DNAJC6, SH3GL2, VAMP2"
"R-HSA-983712","Ion channel transport",1.35380011968881,2,0.00502525252525253,0.00174892063475824,0.0187950437556155,"ANO6, ATP11C, ATP7A, BEST3, BEST4, TRPM8","ANO3, ANO4, ANO5, ASIC2, ATP13A2, ATP1A1, ATP1A2, ATP1B1, ATP1B2, ATP2B2, ATP2B3, ATP6V0A1, ATP6V1A, ATP6V1B2, ATP6V1D, ATP6V1E1, ATP6V1G2, ATP6V1H, ATP8A1, ATP8A2, ATP9A, CAMK2A, CAMK2B, CAMK2G, CASQ1, CLCN4, CLCN6, FKBP1B, FXYD1, FXYD7, NALCN, NEDD4L, RYR1, RYR2, SLC9B2, SLN, TPCN1, TRPC3, TRPM2, TRPM3, UNC79, UNC80"
"R-HSA-9013422","RHOBTB1 GTPase cycle",1.54509796268831,9,0.00609756097560976,0.00178526003912591,0.0369684253892381,"DBN1, HNRNPC, PDE5A, RHOBTB1, ROCK1, VIM","ROCK2"
"R-HSA-1433557","Signaling by SCF-KIT",0.708383783558098,2,0.00570835495588998,0.00179682288186763,0.00230605193895204,"CHEK1, MMP9, STAT5A, YES1","KIT, PRKCA"
"R-HSA-8847993","ERBB2 Activates PTK6 Signaling",2.34311559176909,8,0.00517213728215546,0.00179988303408951,0.0316275061572424,"BTC, ERBB2","ERBB3, ERBB4, NRG1, NRG3"
"R-HSA-1358803","Downregulation of ERBB2:ERBB3 signaling",1.95259632647424,5,0.00531914893617021,0.00184999291286754,0.0293241757377368,"AKT2, ERBB2","ERBB3, NRG1, RNF41"
"R-HSA-4090294","SUMOylation of intracellular receptors",1.18457510472771,8,0.0050251256281407,0.00190309528896508,0.0462439253283447,"NR1H3, RARA, UBE2I","NR3C2, NR4A2, RORA, THRB"
"R-HSA-193704","p75 NTR receptor-mediated signalling",1.67480427177997,10,0.00636003876595057,0.00192146819924992,0.0144475279508066,"AKAP13, APH1A, ARHGEF40, ARHGEF6, BCL2L11, CASP2, ECT2, GNA13, HDAC1, IKBKB, MYD88, NCSTN, PSENEN, RELA, RIPK2","ABR, ARHGEF2, ARHGEF3, ARHGEF37, ARHGEF9, KALRN, LINGO1, MAG, MAPK8, MCF2, MCF2L, NGEF, RASGRF2, RTN4R, SORCS3, TIAM1, TIAM2"
"R-HSA-381340","Transcriptional regulation of white adipocyte differentiation",0.785687569462255,10,0.0100251256281407,0.00196456518349391,0.0388405076113,"CD36, CDK4, EBF1, MED1, MED14, MED17, MED20, NR2F2, RELA, TGFB1","ANGPTL4, MED8, WNT10B"
"R-HSA-1236394","Signaling by ERBB4",1.75060360304587,8,0.0055740330130574,0.00197291069315148,0.0483670204793025,"APH1A, BTC, ITCH, NCSTN, NEDD4, PSENEN, SPARC, STAT5A","ADAP1, DLG4, ERBB3, ERBB4, GABRA1, GABRB1, GABRB2, GABRB3, GABRG2, NRG1, NRG3, STMN1"
"R-HSA-212300","PRC2 methylates histones and DNA",1.69225014961101,8,0.0141225165562914,0.00197743430556821,0.0298304581949335,"DNMT3A, DNMT3B, EZH2, PHF19, RBBP4",""
"R-HSA-8955332","Carboxyterminal post-translational modifications of tubulin",1.23823181678855,4,0.00862281350086228,0.00199111122413181,0.00669604103208983,"AGBL2, TTLL4, TUBB6, VASH2","AGTPBP1, NICN1, TTLL7, TUBA4A, TUBB2A, TUBB4A"
"R-HSA-190873","Gap junction degradation",1.69225014961101,9,0.00609756097560976,0.00200874287572995,0.00277639795963462,"DNM2","CLTB, DNM1, GJA1"
"R-HSA-163615","PKA activation",2.53837522441652,5,0.00505050505050505,0.00207371877253217,0.00232137949440666,"","ADCY1, ADCY2, ADCY5, ADCY8, ADCY9, NBEA, PRKACB, PRKAR1B, PRKAR2B"
"R-HSA-881907","Gastrin-CREB signalling pathway via PKC and MAPK",1.12816676640734,3,0.00505050505050505,0.00207371877253217,0.00319705914626122,"MAPK7","CCKBR, PRKCA, RPS6KA2"
"R-HSA-180292","GAB1 signalosome",1.19452951737248,10,0.00503781533932288,0.00209631605581442,0.00911894225951547,"BTC, CSK, GAB1, PXN",""
"R-HSA-180024","DARPP-32 events",1.90378141831239,10,0.0100251256281407,0.0021675818647451,0.00325210020237876,"","CDK5, PDE4A, PPP1R1B, PPP3CA, PPP3CB, PPP3R1, PRKACB, PRKAR1B, PRKAR2B"
"R-HSA-176409","APC/C:Cdc20 mediated degradation of mitotic proteins",0.879970077797726,10,0.00518482699333763,0.00219123898537882,0.0274907107592125,"BUB1B, CCNA2, CCNB1, CDC20, CDK1, MAD2L1, PSMB8, PSMB9, PSME1, PSMF1, PTTG1, UBE2C","ANAPC15"
"R-HSA-2028269","Signaling by Hippo",1.01535008976661,3,0.00609756097560976,0.00227708815923325,0.00268177678280128,"LATS2, MOB1A, NPHP4, WWTR1",""
"R-HSA-190373","FGFR1c ligand binding and activation",1.17155779588455,5,0.0050251256281407,0.00228914554951762,0.00260031136200692,"","FGF1, FGF2, FGF9"
"R-HSA-190375","FGFR2c ligand binding and activation",1.5620770611794,5,0.0050251256281407,0.00228914554951762,0.00260031136200692,"","FGF1, FGF2, FGF9, FGFR2"
"R-HSA-190239","FGFR3 ligand binding and activation",1.95259632647424,5,0.0050251256281407,0.00228914554951762,0.00260031136200692,"GALNT3","FGF1, FGF2, FGF9, FGFR3"
"R-HSA-190372","FGFR3c ligand binding and activation",1.95259632647424,5,0.0050251256281407,0.00228914554951762,0.00260031136200692,"GALNT3","FGF1, FGF2, FGF9, FGFR3"
"R-HSA-5654227","Phospholipase C-mediated cascade; FGFR3",1.5620770611794,5,0.0050251256281407,0.00228914554951762,0.00260031136200692,"","FGF1, FGF2, FGF9, FGFR3"
"R-HSA-3769402","Deactivation of the beta-catenin transactivating complex",1.08787509617851,7,0.00505050505050505,0.0023567692239365,0.00440608283766124,"AKT2, HDAC1, LEF1, PYGO1, SOX3, SOX4, TCF7L1","APC, BTRC"
"R-HSA-376176","Signaling by ROBO receptors",0.759140254031108,3,0.00609756097560976,0.00241351189179657,0.0242875068850381,"ABL1, CDC42, CXCR4, ENAH, MYO9B, NCBP1, NRP1, NTN1, PAK2, PFN1, PSMB8, PSMB9, PSME1, PSMF1, RPL22L1, RPLP0, RPS27L, SRGAP1","AKAP5, CAP2, EVL, NELL2, PAK1, PAK3, PAK6, PPP3CB, PRKACB, PRKCA, ROBO2, RPS4Y1, SLIT3, SRGAP3"
"R-HSA-9694635","Translation of Structural Proteins_9694635",1.33160667510375,10,0.0302268920359373,0.00241499226074016,0.0121449376578647,"DAD1, DDOST, GALNT1, MGAT2, PARP14, PARP4, PARP9, RPN1, RPN2, ST6GAL1, ST6GALNAC2, STT3A, UBE2I","MGAT4A, MGAT4C, ST3GAL3"
"R-HSA-9679191","Potential therapeutics for SARS",0.759785781458005,4,0.00570835495588998,0.00242398582108526,0.0377175697986379,"HDAC1, HMG20B, IMPDH2, ITGA4, ITGB1, RBBP4, REST, ROCK1, SAP30, SIGMAR1, VEGFA","ATP1A1, ATP1A2, ATP1B1, ATP1B2, CHD3, FXYD1, FXYD7, JAK3, MTA3, ROCK2, SH3KBP1"
"R-HSA-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",0.868391524142493,10,0.00518482699333763,0.00242672604688118,0.0293284324559442,"BUB1B, CCNA2, CCNB1, CDC20, CDK1, MAD2L1, PSMB8, PSMB9, PSME1, PSMF1, PTTG1, UBE2C","ANAPC15"
"R-HSA-9707616","Heme signaling",1.29619160395737,5,0.00609756097560976,0.00245297261572896,0.0291101741173601,"BACH1, HMOX1, LY96, MED1","ARNTL, HBB, MAFK, MEF2C, MEF2D, NPAS2, NR1D1, RORA"
"R-HSA-8940973","RUNX2 regulates osteoblast differentiation",1.90378141831239,5,0.00531914893617021,0.00246778343119555,0.00755638149952866,"ABL1, CBFB, COL1A1, HES1, HEY2, RB1, RUNX2, WWTR1, YES1",""
"R-HSA-73854","RNA Polymerase I Promoter Clearance",0.828857216136006,8,0.00609756097560976,0.00249713682628683,0.0293024239074776,"CBX3, HDAC1, POLR1B, RBBP4, TAF1A, TAF1B","CHD3, MTA3"
"R-HSA-1236978","Cross-presentation of soluble exogenous antigens (endosomes)",0.528828171753441,4,0.00609756097560976,0.00255038414518161,0.00298531427241774,"MRC2, PSMB8, PSMB9, PSME1, PSMF1",""
"R-HSA-351906","Apoptotic cleavage of cell adhesion  proteins",1.38456830422719,9,0.00505050505050505,0.00262963411009438,0.00404053704001233,"CDH1, DSG2, OCLN",""
"R-HSA-2871796","FCERI mediated MAPK activation",0.489325344465835,5,0.0050251256281407,0.00265483048733407,0.00397695424965483,"LCP2, MAP3K1, PAK2","MAP2K4, MAPK10, MAPK8, MAPK9, PAK1"
"R-HSA-5654696","Downstream signaling of activated FGFR2",0.846125074805506,5,0.0050251256281407,0.0027665030352674,0.00323752325312576,"GAB1","FGF1, FGF2, FGF9, FGFR2"
"R-HSA-73864","RNA Polymerase I Transcription",0.913815080789946,10,0.00636003876595057,0.00282051609639378,0.0329862445264778,"CBX3, HDAC1, POLR1B, PTRF, RBBP4, TAF1A, TAF1B","CHD3, MTA3"
"R-HSA-211733","Regulation of activated PAK-2p34 by proteasome mediated degradation",0.518035760085004,4,0.00609756097560976,0.00283101390685024,0.00331343625608836,"PAK2, PSMB8, PSMB9, PSME1, PSMF1",""
"R-HSA-5673000","RAF activation",1.19452951737248,10,0.0103696539866753,0.00286849814550938,0.00528457822829912,"ARAF","CAMK2A, CAMK2B, CAMK2G, MAP2K1, MRAS, PPP2R5A, PPP2R5B"
"R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects",1.01535008976661,6,0.00501256281407035,0.00291235799914432,0.00362496348495924,"RB1, SKP2, UBE2C","ANAPC15"
"R-HSA-6807004","Negative regulation of MET activity",0.725250064119005,2,0.00570835495588998,0.00292256556824875,0.00357370802588029,"","SH3GL2, SH3GL3, SH3KBP1"
"R-HSA-400685","Sema4D in semaphorin signaling",1.69225014961101,1,0.005,0.0029479000864584,0.0029479000864584,"ERBB2, LIMK2, RHOC, ROCK1","LIMK1, MYH11, RND1, ROCK2"
"R-HSA-174437","Removal of the Flap Intermediate from the C-strand",1.4931618967156,7,0.00662251655629139,0.00295099623164276,0.0121004819374457,"PCNA, POLD1, POLD3, POT1, WRN",""
"R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases",1.31619456080856,8,0.00768470009622581,0.0030055882760161,0.0403187261349118,"ARAP1, BTC, CCND1, CDK2, CDK4, ERBB2, PXN, SOCS3","ELMO1, ERBB3, ERBB4, KHDRBS2, NRG1, NRG3"
"R-HSA-8848021","Signaling by PTK6",1.31619456080856,8,0.00768470009622581,0.0030055882760161,0.0403187261349118,"ARAP1, BTC, CCND1, CDK2, CDK4, ERBB2, PXN, SOCS3","ELMO1, ERBB3, ERBB4, KHDRBS2, NRG1, NRG3"
"R-HSA-5625900","RHO GTPases activate CIT",1.60318435226306,4,0.00503781533932288,0.00302132947617642,0.027582342655646,"KIF14, PRC1, RHOC","DLG4, MYH11, PPP1R12B"
"R-HSA-3000480","Scavenging by Class A Receptors",2.13757913635075,4,0.00636003876595057,0.00303960406713566,0.0303044476943,"CALR, COL1A1, COL1A2, COL3A1, COL4A1, COL4A2, MASP1, MSR1",""
"R-HSA-9678108","SARS-CoV-1 Infection",0.88754378476102,10,0.0135975609756098,0.00307992278224615,0.0358154006824299,"CASP1, CAV1, GALNT1, IFIH1, ITCH, NMI, PARP14, PARP4, PARP9, PPIB, PYCARD, RB1, RELA, RPS27L, SERPINE1, SFN, SMAD4, ST6GAL1, ST6GALNAC2, TRIM25, UBE2I","RPS4Y1, ST3GAL3, YWHAG, YWHAH"
"R-HSA-350562","Regulation of ornithine decarboxylase (ODC)",0.507675044883303,4,0.00609756097560976,0.00313539726490811,0.00366928427846242,"ODC1, PSMB8, PSMB9, PSME1, PSMF1",""
"R-HSA-5687128","MAPK6/MAPK4 signaling",0.902533413125873,5,0.00609756097560976,0.00314443035894828,0.00713069290579198,"CDC14B, CDC42, CDK1, HSBP1, MMP2, MOV10, MYC, PAK2, PSMB8, PSMB9, PSME1, PSMF1","KALRN, PAK1, PAK3, PRKACB"
"R-HSA-9762292","Regulation of CDH11 function",2.30761384037865,5,0.00505050505050505,0.00321545435394381,0.00374986220752111,"CDH11, CTNNA1","ADAM19, ANGPTL4, CDH8"
"R-HSA-388841","Costimulation by the CD28 family",1.23488524431074,5,0.00505050505050505,0.0032324567695745,0.0429307237930705,"AKT2, CDC42, CSK, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DRA, HLA-DRB1, MAP3K8, PAK2, TRAC, TRIB3, YES1","PAK1, PAK3, PPP2R5A, PPP2R5B, TRBC1"
"R-HSA-111931","PKA-mediated phosphorylation of CREB",2.53837522441652,5,0.00505050505050505,0.00326000944213741,0.00364857269377995,"PRKX","ADCY1, ADCY2, ADCY5, ADCY8, ADCY9, NBEA, PRKACB, PRKAR1B, PRKAR2B"
"R-HSA-5654720","PI-3K cascade:FGFR4",1.01535008976661,7,0.01,0.00326000944213741,0.0169566352692783,"GAB1","FGF1, FGF2, FGF9"
"R-HSA-5654687","Downstream signaling of activated FGFR1",0.655064574042972,5,0.0050251256281407,0.00328046943013021,0.00383829075047081,"GAB1","FGF1, FGF2, FGF9"
"R-HSA-6785631","ERBB2 Regulates Cell Motility",2.03070017953321,7,0.0050251256281407,0.0034020086097133,0.00555305431375988,"BTC, ERBB2","ERBB3, ERBB4, NRG1, NRG3"
"R-HSA-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",0.497720632238533,4,0.00609756097560976,0.00346495887175525,0.00405451624106092,"PSMB8, PSMB9, PSME1, PSMF1","BTRC"
"R-HSA-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A",0.696808885133946,4,0.00609756097560976,0.00346495887175525,0.00405451624106092,"CDC25A, CHEK1, CHEK2, PSMB8, PSMB9, PSME1, PSMF1",""
"R-HSA-75815","Ubiquitin-dependent degradation of Cyclin D",0.597264758686239,4,0.00609756097560976,0.00346495887175525,0.00405451624106092,"CCND1, CDK4, PSMB8, PSMB9, PSME1, PSMF1",""
"R-HSA-69610","p53-Independent DNA Damage Response",0.696808885133946,4,0.00609756097560976,0.00346495887175525,0.00405451624106092,"CDC25A, CHEK1, CHEK2, PSMB8, PSMB9, PSME1, PSMF1",""
"R-HSA-69613","p53-Independent G1/S DNA damage checkpoint",0.696808885133946,4,0.00609756097560976,0.00346495887175525,0.00405451624106092,"CDC25A, CHEK1, CHEK2, PSMB8, PSMB9, PSME1, PSMF1",""
"R-HSA-4086400","PCP/CE pathway",1.28313472882593,10,0.0135975609756098,0.00353573910299605,0.037696622563717,"DVL3, FZD1, FZD2, FZD6, PFN1, PSMB8, PSMB9, PSME1, PSMF1, RAC2, ROR1, ROR2, RYK, SCRIB, VANGL2, WNT5A","CLTB, PARD6A, PRICKLE1, PRKCA, PRKCB, PRKCG, SMURF1"
"R-HSA-9824439","Bacterial Infection Pathways",1.55687013764213,8,0.0055740330130574,0.00353899818546493,0.0491737053902813,"ANTXR1, ANTXR2, CD9, CDH1, PDCD6IP, RNF213","ATP6V1H, CORO1A, MAP2K1, MAP2K4, SH3GL2, SH3GL3, SH3KBP1, SNAP25, STX1A, STX1B, SV2A, SV2B, SV2C, SYT1, SYT2, VAMP1, VAMP2"
"R-HSA-450321","JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1",1.15380692018933,7,0.00505050505050505,0.00370943157365998,0.00488693727872267,"RIPK2","MAP2K4, MAPK10, MAPK8, MAPK9"
"R-HSA-2894862","Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants",1.4004828824367,9,0.0100502512562814,0.0037193933204713,0.0459727226852098,"APH1A, DLL1, HDAC1, HES1, HEY2, JAG1, MAML2, MYC, NCSTN, NOTCH1, PSENEN","FBXW7, HDAC11, HDAC5, HDAC9, NEURL1"
"R-HSA-2644606","Constitutive Signaling by NOTCH1 PEST Domain Mutants",1.4004828824367,9,0.0100502512562814,0.0037193933204713,0.0459727226852098,"APH1A, DLL1, HDAC1, HES1, HEY2, JAG1, MAML2, MYC, NCSTN, NOTCH1, PSENEN","FBXW7, HDAC11, HDAC5, HDAC9, NEURL1"
"R-HSA-2894858","Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer",1.4004828824367,9,0.0100502512562814,0.0037193933204713,0.0459727226852098,"APH1A, DLL1, HDAC1, HES1, HEY2, JAG1, MAML2, MYC, NCSTN, NOTCH1, PSENEN","FBXW7, HDAC11, HDAC5, HDAC9, NEURL1"
"R-HSA-2644602","Signaling by NOTCH1 PEST Domain Mutants in Cancer",1.4004828824367,9,0.0100502512562814,0.0037193933204713,0.0459727226852098,"APH1A, DLL1, HDAC1, HES1, HEY2, JAG1, MAML2, MYC, NCSTN, NOTCH1, PSENEN","FBXW7, HDAC11, HDAC5, HDAC9, NEURL1"
"R-HSA-2644603","Signaling by NOTCH1 in Cancer",1.4004828824367,9,0.0100502512562814,0.0037193933204713,0.0459727226852098,"APH1A, DLL1, HDAC1, HES1, HEY2, JAG1, MAML2, MYC, NCSTN, NOTCH1, PSENEN","FBXW7, HDAC11, HDAC5, HDAC9, NEURL1"
"R-HSA-2871837","FCERI mediated NF-kB activation",0.387538202200995,4,0.00609756097560976,0.00377343743433772,0.00487186713436123,"IKBKB, MALT1, PSMB8, PSMB9, PSME1, PSMF1, RELA","BTRC, PRKCQ, RASGRP1"
"R-HSA-169911","Regulation of Apoptosis",0.585778897942273,4,0.00609756097560976,0.00382117402445445,0.00447084857155084,"PAK2, PSMB8, PSMB9, PSME1, PSMF1","OPA1"
"R-HSA-180585","Vif-mediated degradation of APOBEC3G",0.488149081618561,4,0.00609756097560976,0.00382117402445445,0.00447084857155084,"APOBEC3G, PSMB8, PSMB9, PSME1, PSMF1",""
"R-HSA-180534","Vpu mediated degradation of CD4",0.488149081618561,4,0.00609756097560976,0.00382117402445445,0.00447084857155084,"PSMB8, PSMB9, PSME1, PSMF1","BTRC"
"R-HSA-190236","Signaling by FGFR",0.692284152113596,6,0.00503781533932288,0.0038443914513889,0.0401418439932154,"FGFBP3, GAB1, GALNT3, HNRNPF, HNRNPM, NCBP1","FGF1, FGF2, FGF9, FGFR2, FGFR3, RBFOX2"
"R-HSA-1483255","PI Metabolism",1.63181264426776,9,0.00609756097560976,0.00403493472131876,0.0388374619570383,"INPP4B, PLEKHA4, TNFAIP8","FIG4, GDPD1, GDPD5, INPP4A, INPP5F, INPP5J, MTMR7, MTMR9, PI4K2A, PI4KA, PIK3C2B, PIK3CB, PIP4K2A, PIP4K2B, PIP4K2C, PIP5K1B, PIP5K1C, PITPNB, PLEKHA1, PLEKHA6, SBF1, SYNJ1, SYNJ2, TNFAIP8L1"
"R-HSA-425393","Transport of inorganic cations/anions and amino acids/oligopeptides",1.72510937581705,1,0.005,0.0041750257538827,0.0041750257538827,"CTNS, SLC12A7, SLC15A3, SLC16A10, SLC24A1, SLC25A1, SLC26A2, SLC26A7, SLC38A5, SLC4A2, SLC4A7, SLC7A7","SLC12A5, SLC17A6, SLC17A7, SLC1A1, SLC1A2, SLC1A6, SLC24A3, SLC24A4, SLC25A18, SLC25A22, SLC25A26, SLC26A4, SLC32A1, SLC36A1, SLC4A3, SLC4A4, SLC4A5, SLC6A15, SLC7A10, SLC7A8, SLC8A2, SLC8A3, SLC9A6"
"R-HSA-9604323","Negative regulation of NOTCH4 signaling",0.574726465905627,4,0.00914634146341464,0.00420556915744361,0.00492005676805829,"PSMB8, PSMB9, PSME1, PSMF1, TACC3","FBXW7"
"R-HSA-373753","Nephrin family interactions",1.54509796268831,10,0.00636003876595057,0.00429567994420531,0.0328094026214305,"CD2AP, IQGAP1, KIRREL","ACTN2, KIRREL3, PIK3CB, SPTAN1"
"R-HSA-383280","Nuclear Receptor transcription pathway",1.24524067612886,3,0.00609756097560976,0.00453630023094686,0.0484022446390718,"HNF4G, MED1, NR1H3, RARA","NR1D1, NR2E1, NR3C2, NR4A1, NR4A2, NR4A3, RORA, RORB, THRB"
